latitude;longitude;population
36,7555;-108,1823;46457
41,9311;-71,295;46384
30,7009;-95,5567;46202
41,3128;-81,8313;46165
40,3137;-112,0114;46109
34,5849;-112,4473;46054
34,961;-89,8469;45938
32,9927;-80,0055;45858
39,7452;-74,9934;45853
28,6615;-81,3953;45772
32,8176;-97,2707;45771
40,8891;-74,0462;45758
41,8973;-87,9432;45648
41,639;-93,7812;45591
37,063;-120,8406;45560
39,5915;-105,0188;45531
39,0277;-77,4714;45479
42,748;-84,4836;45403
40,8721;-111,8647;45353
32,9335;-97,2256;45320
37,1325;-121,6419;45291
31,563;-110,3153;45212
40,4656;-74,3237;45136
39,0661;-76,6938;45026
41,5113;-81,5636;45002
36,3782;-86,4698;44947
41,6207;-88,2253;44941
33,8017;-116,5382;44935
40,5176;-111,9636;44864
40,4432;-86,9238;44861
35,9918;-86,7758;44830
25,5765;-80,3356;44738
38,6847;-77,3066;44720
36,1008;-115,0379;44720
36,2235;-115,9974;44711
26,2113;-80,2209;44635
39,3301;-84,5409;44602
38,8153;-90,8669;44584
42,5129;-70,9021;44541
43,7718;-88,4397;44527
38,3479;-122,6965;44461
44,1715;-93,9772;44444
46,8673;-96,7461;44443
33,0925;-96,8976;44323
38,7773;-77,2633;44228
40,6515;-73,585;44210
32,7865;-115,5595;44184
44,7745;-93,4772;44135
41,2469;-75,876;44123
34,6618;-120,4714;44086
40,7637;-73,5245;44084
26,178;-80,1528;44056
41,8741;-88,0157;44055
43,2305;-71,5595;44049
42,4517;-73,2605;43730
26,627;-80,1371;43651
37,9929;-121,6952;43525
40,6251;-74,2383;43478
37,2802;-121,9539;43464
37,8121;-121,9698;43449
25,9302;-80,1659;43269
28,5325;-81,7208;43266
37,6256;-122,4313;43218
29,7914;-95,1144;43204
18,3599;-66,0096;43192
29,2985;-81,1014;43127
39,8595;-84,113;43095
42,001;-71,4993;43029
42,1675;-87,9615;42934
40,7129;-73,3585;42783
39,2646;-76,7424;42767
34,1927;-118,1346;42719
47,8115;-122,3533;42705
38,7551;-77,575;42702
40,1101;-111,6405;42694
33,3767;-84,7761;42689
38,474;-121,324;42657
38,5676;-92,1759;42644
38,7479;-77,4838;42620
38,6409;-77,258;42619
47,1793;-122,2902;42610
29,565;-98,2535;42545
32,9639;-96,9903;42513
36,5831;-79,4088;42507
26,7244;-81,8485;42492
35,6238;-87,0484;42474
41,4821;-90,492;42452
42,5681;-70,8627;42414
43,6241;-84,2319;42404
38,8324;-77,196;42330
33,6905;-116,143;42279
39,3054;-76,7489;42239
28,3698;-81,3467;42207
40,8812;-73,0059;42169
38,5164;-89,99;42155
33,967;-84,232;42147
36,8555;-121,3986;42093
35,6526;-78,8399;42023
40,2851;-83,0741;41926
33,7554;-118,3634;41805
32,4035;-96,8446;41801
33,8133;-84,5655;41647
42,5912;-71,8156;41621
35,1205;-114,5461;41593
39,8654;-83,069;41423
44,9842;-93,0247;41405
42,0451;-91,585;41401
42,3494;-71,5468;41391
43,064;-88,1231;41342
33,5999;-117,1069;41239
41,306;-73,1383;41206
34,2116;-92,0173;41172
40,7528;-74,1202;41157
25,9854;-80,1423;41102
35,0829;-89,7824;41094
34,1353;-84,3139;41029
42,4869;-71,1543;40992
32,5922;-96,7739;40958
39,9588;-82,7943;40926
39,0334;-84,5166;40923
29,511;-95,1981;40888
26,1599;-97,9877;40858
28,2075;-82,4476;40843
39,3021;-76,4449;40842
41,9804;-88,2071;40829
42,1382;-72,7561;40794
38,9706;-76,5047;40719
41,9314;-88,7481;40697
42,5195;-92,4536;40686
39,7248;-82,6049;40616
39,9716;-104,7963;40569
42,2333;-88,3351;40463
45,4129;-122,7004;40457
39,087;-76,5687;40452
41,0469;-83,6379;40408
40,345;-111,9154;40391
42,9726;-88,1291;40387
34,0058;-118,3968;40357
35,0699;-80,6452;40325
32,646;-96,9127;40288
40,6647;-73,7043;40288
38,7499;-76,9063;40224
26,774;-80,2779;40160
41,6318;-88,0997;40132
32,8353;-97,1809;40053
47,7213;-116,9384;40002
38,0671;-97,9081;39995
42,3959;-71,0325;39890
21,3859;-158,0101;39873
47,8284;-122,3033;39867
42,2432;-83,1811;39807
40,8509;-73,9713;39799
37,3109;-89,5597;39795
32,7281;-103,16;39782
41,9181;-88,1307;39656
28,014;-82,1201;39655
25,9566;-80,1371;39621
36,204;-86,3481;39562
42,0209;-88,1779;39556
28,658;-81,1872;39552
36,199;-86,5115;39525
39,9336;-91,3799;39441
47,5439;-122,0471;39400
47,1417;-122,4376;39398
42,0125;-87,8436;39368
44,8161;-92,9274;39274
33,9663;-118,155;39263
34,0949;-118,099;39211
41,239;-80,8174;39204
38,7489;-104,7142;39150
42,4333;-123,3317;39131
45,0028;-123,0243;39122
41,1714;-112,0485;39064
41,5657;-90,4765;38997
40,1241;-82,921;38911
26,7038;-80,2241;38874
33,3985;-111,535;38855
30,4174;-86,8907;38829
42,1308;-87,924;38823
48,0024;-122,0953;38816
43,8226;-111,7919;38803
40,1107;-88,1973;38741
29,5456;-95,8223;38722
46,8573;-96,9057;38653
32,711;-117,0027;38618
43,1487;-88,1227;38610
33,4518;-86,7437;38600
32,6849;-115,4944;38599
27,9193;-82,2293;38594
36,02;-86,5586;38553
39,3797;-74,4527;38487
34,4376;-103,1923;38453
33,3942;-84,571;38414
32,4585;-85,0253;38413
29,0225;-81,2875;38392
37,6263;-77,3561;38328
33,8003;-117,9935;38271
42,2125;-72,6411;38210
28,6889;-81,2703;38205
36,2878;-95,8311;38134
32,4597;-86,4573;38124
33,6696;-84,4701;38113
37,6113;-122,4782;38048
34,4892;-93,0501;38025
34,5814;-117,4397;37960
25,5396;-80,3971;37954
39,9108;-104,9783;37948
34,2692;-88,7318;37939
33,6536;-116,2785;37933
40,7033;-73,7078;37866
29,6948;-95,6658;37853
34,0715;-117,6981;37842
34,0323;-117,9533;37835
42,1227;-88,2896;37834
33,6165;-112,2819;37748
41,5856;-87,1797;37737
32,1896;-80,7499;37708
26,7813;-80,0741;37668
34,165;-117,9921;37656
38,6867;-121,3475;37635
34,2662;-85,1863;37621
35,0093;-106,6819;37601
38,309;-85,8234;37598
44,0915;-70,1681;37577
36,1365;-115,137;37531
42,9619;-88,0052;37521
38,2247;-84,5487;37510
33,5619;-82,1351;37456
40,3716;-111,7412;37453
45,3418;-122,5924;37418
36,7365;-95,9456;37314
41,4699;-90,5827;37264
41,9818;-88,1446;37222
39,3239;-94,924;37193
37,9985;-122,1161;37093
34,933;-82,2313;37010
33,8436;-84,2024;36994
25,6105;-80,4297;36964
35,7432;-95,3567;36933
34,1259;-117,7153;36891
40,6519;-112,0095;36862
40,7197;-73,5604;36856
33,6173;-117,2582;36822
44,8763;-93,2829;36809
26,4276;-81,7951;36685
42,523;-89,0184;36642
38,8887;-77,3016;36529
40,7836;-73,1945;36519
42,8854;-88,0104;36513
40,0272;-83,0704;36500
31,1192;-97,914;36436
40,5393;-112,3082;36315
42,8803;-87,9009;36286
39,3723;-76,8024;36223
41,4728;-87,3196;36214
34,1022;-118,0579;36165
28,0577;-82,5148;36148
40,0353;-83,1578;36103
28,0329;-82,7862;36089
34,2861;-118,8768;36073
45,0155;-93,1545;36066
28,0177;-82,5062;36000
32,9272;-96,8804;35985
40,5973;-83,1227;35927
26,1682;-80,2017;35914
38,9666;-76,9791;35908
38,6881;-121,2209;35852
43,1825;-89,2362;35847
37,6834;-113,0956;35812
29,6689;-95,0484;35782
40,8435;-73,2833;35770
40,1225;-75,3398;35712
41,6134;-87,5505;35708
25,5886;-80,3862;35705
41,9313;-88,0085;35685
44,8247;-93,0596;35673
33,5905;-112,3271;35652
39,8318;-84,8905;35642
40,6148;-111,8927;35609
25,7065;-80,4388;35606
40,741;-84,112;35555
40,0251;-82,8637;35529
39,1465;-77,0715;35522
41,8349;-73,1282;35510
21,4062;-157,7904;35493
41,3852;-82,0195;35481
26,1903;-98,152;35463
32,4669;-96,989;35460
35,6658;-80,4905;35437
31,6383;-106,2601;35429
35,5953;-78,7778;35428
38,4479;-90,3199;35412
34,0883;-118,3719;35358
33,9417;-118,3018;35345
30,0972;-81,6175;35333
34,5776;-92,5713;35318
41,2465;-81,8198;35304
38,58;-90,6698;35276
33,7384;-84,7054;35252
40,1638;-111,6205;35195
32,4911;-114,7089;35189
42,37;-71,1774;35181
34,1026;-84,5091;35171
38,8653;-77,3586;35130
33,8894;-118,3967;35123
33,5008;-117,6544;35099
39,6954;-86,3716;35078
39,4115;-76,7913;34999
32,3846;-88,6896;34990
36,1482;-85,5109;34967
42,1292;-87,8352;34950
40,9359;-74,1177;34948
35,0063;-80,5596;34897
37,7307;-84,2925;34883
38,6657;-90,3315;34850
26,3219;-80,2533;34832
41,6834;-88,3372;34810
35,4293;-119,0306;34796
47,0322;-122,2827;34778
39,3571;-84,3023;34768
39,1788;-77,1954;34748
40,5887;-73,666;34734
31,8248;-81,6137;34732
25,9129;-80,2013;34725
29,3708;-100,8801;34722
41,5743;-85,8309;34704
47,2147;-122,5461;34696
45,902;-112,6571;34638
40,8446;-73,405;34588
37,9539;-122,0759;34504
44,0991;-87,6812;34500
39,801;-84,0094;34494
34,1082;-117,809;34466
41,1765;-81,4344;34459
45,211;-123,1918;34432
38,996;-76,9337;34416
41,3411;-74,1667;34368
27,4185;-82,3948;34346
38,3465;-104,7246;34337
28,3139;-80,6708;34300
46,3934;-116,9933;34270
29,6995;-98,4838;34253
31,9323;-110,9654;34238
39,6192;-105,1344;34234
30,3151;-90,9571;34215
44,2612;-121,181;34191
31,3217;-94,7277;34165
39,3893;-76,702;34101
42,4657;-82,9461;34087
29,6898;-95,1151;34046
26,0463;-80,2862;34046
41,4524;-81,9294;34027
41,737;-88,0409;34027
47,0979;-122,4233;34015
41,4783;-87,0506;33991
40,3783;-111,7953;33986
40,469;-104,9198;33905
34,0086;-86,0157;33881
46,0671;-118,3368;33842
41,1542;-73,9912;33837
40,7011;-99,0833;33809
38,9075;-94,6258;33784
40,6511;-73,6075;33776
33,5209;-82,0985;33773
41,4143;-87,3457;33735
33,3693;-117,2259;33710
39,6468;-104,9942;33634
28,1206;-82,6868;33629
35,3778;-77,9717;33566
39,577;-105,1144;33505
34,2467;-84,4897;33499
25,8571;-80,2367;33465
33,2198;-86,8225;33417
33,9801;-118,1798;33377
34,026;-84,6177;33360
38,912;-77,5132;33358
37,4685;-122,1673;33324
28,3349;-81,3539;33284
40,3238;-80,0364;33275
37,2043;-77,3913;33261
40,6137;-111,8144;33257
37,5553;-122,2659;33215
40,7176;-73,5947;33192
32,4375;-81,7751;33185
44,2752;-105,4982;33158
45,0681;-93,3162;33109
37,2304;-121,9562;33093
41,9196;-88,0785;33088
35,217;-114,0105;33052
39,8456;-75,3718;33048
31,0572;-97,6446;33036
33,4733;-117,6967;33025
41,1151;-74,0486;32963
41,0859;-112,0698;32798
41,9193;-88,3109;32776
38,6504;-121,2496;32754
34,8507;-92,2029;32715
41,029;-111,9456;32714
47,3914;-122,3156;32667
34,4361;-119,8594;32640
29,5634;-98,2115;32640
45,2571;-93,3265;32639
43,299;-70,9787;32573
46,5965;-112,0202;32529
42,0064;-87,9921;32498
32,7317;-116,9766;32496
40,8791;-74,1085;32472
30,5205;-87,1899;32447
44,7545;-93,3632;32441
34,0786;-118,4021;32406
33,955;-116,5429;32386
41,103;-112,0238;32369
39,7728;-105,1028;32263
41,4149;-81,919;32244
40,7838;-81,5254;32179
32,7536;-97,7723;32168
39,1552;-76,5537;32161
31,6134;-94,6528;32148
58,4546;-134,1739;32108
38,5974;-89,9148;32104
40,5678;-89,6251;32075
38,9899;-84,6471;32056
29,8761;-98,2611;32035
43,226;-75,4909;32031
33,5303;-81,7271;32014
29,8871;-90,1126;32003
46,7336;-117,168;31972
40,7002;-73,6775;31969
40,2965;-73,9915;31932
37,9629;-122,3426;31907
40,8681;-73,0821;31889
35,7468;-83,9789;31876
32,3568;-97,4151;31849
37,3529;-120,5959;31841
32,401;-104,2388;31755
34,0053;-84,1492;31742
41,3099;-105,6085;31735
44,8323;-68,7906;31705
26,0593;-80,1637;31700
35,6936;-78,6181;31684
43,4173;-88,1818;31682
41,489;-73,0518;31653
42,2693;-88,0102;31583
40,66;-111,8226;31563
33,8884;-118,3531;31553
28,0875;-82,4791;31546
35,9639;-84,2938;31535
39,3444;-76,7668;31513
33,2394;-96,8087;31507
40,6328;-73,6364;31488
35,4724;-80,8813;31396
35,3531;-96,9647;31391
35,0955;-77,0723;31373
32,6612;-85,3769;31361
42,4442;-76,5032;31359
37,8906;-84,5668;31352
33,7394;-84,1644;31326
39,5543;-76,3732;31308
41,0051;-73,668;31288
34,1207;-117,7703;31239
33,0274;-85,0384;31173
33,5918;-117,6991;31170
39,3436;-76,4253;31155
34,8691;-120,4222;31137
37,3684;-122,0965;31133
38,8648;-77,1878;31121
41,3138;-81,745;31120
39,0052;-77,405;31058
36,8381;-87,4775;31042
38,781;-77,1839;31022
32,8837;-105,9625;30996
37,5859;-122,3667;30995
45,5614;-122,837;30983
30,1356;-81,7674;30973
38,595;-90,55;30948
47,4444;-122,2986;30927
31,8389;-102,5003;30904
42,3172;-87,8595;30890
40,6516;-74,3432;30839
39,9897;-86,3182;30832
34,3545;-119,0656;30788
32,9545;-97,1503;30779
37,2684;-122,0263;30771
33,2586;-87,5993;30714
39,6776;-75,7576;30655
42,0278;-87,8099;30637
43,7223;-116,3866;30635
42,3708;-87,9392;30629
25,9125;-80,3214;30621
40,7288;-73,2495;30553
39,3832;-76,5519;30520
37,4982;-122,2677;30490
43,0457;-78,8659;30479
33,9523;-83,9932;30465
40,3562;-74,6693;30450
29,0249;-80,9652;30449
40,0404;-105,0399;30447
41,0932;-80,7405;30397
35,4875;-79,177;30373
39,4041;-76,9528;30357
29,5891;-97,9676;30318
39,2394;-94,4191;30299
36,4667;-94,2707;30297
32,1453;-111,048;30254
42,1823;-87,8104;30209
41,4459;-74,4236;30169
41,3776;-83,6495;30157
41,7374;-86,1348;30019
36,5919;-121,8808;30007
28,5989;-81,3442;29985
35,3683;-118,9225;29981
33,8842;-84,3007;29980
27,6132;-80,4163;29965
42,2047;-83,2057;29948
33,946;-116,8992;29929
40,9506;-90,3763;29923
42,1629;-88,3159;29888
42,626;-70,6897;29830
42,9859;-89,4255;29826
30,0988;-81,7124;29810
38,9944;-94,4641;29772
37,6733;-122,1332;29759
35,4827;-120,6858;29758
35,8368;-78,8348;29756
45,0841;-93,2595;29731
36,1242;-115,3324;29724
36,0555;-90,5149;29690
40,9505;-75,9725;29671
40,6077;-74,2807;29664
37,809;-121,3131;29633
35,1195;-80,7101;29613
39,0949;-76,8622;29581
41,4861;-87,4442;29573
41,514;-87,2729;29573
42,9974;-83,6175;29568
34,4448;-119,7879;29563
37,4671;-122,1352;29520
30,5593;-91,0369;29518
30,5396;-97,544;29498
38,6886;-104,6829;29498
41,4199;-81,6038;29497
42,4649;-83,1824;29495
33,385;-91,0514;29495
42,4556;-71,059;29477
33,436;-93,9959;29404
26,1844;-81,7031;29400
39,8337;-86,383;29379
32,2135;-80,9316;29375
39,0144;-76,68;29358
39,405;-76,5235;29352
38,2473;-122,0091;29350
34,5211;-82,6478;29345
34,8807;-92,1304;29332
38,5788;-90,4203;29309
27,715;-82,3569;29290
40,7634;-112,1599;29275
30,1689;-81,8337;29265
39,4068;-76,478;29255
27,997;-82,3653;29243
39,9495;-75,3038;29231
45,689;-122,5306;29214
37,1303;-113,4878;29161
41,4744;-81,5496;29157
33,4397;-84,1505;29134
41,7444;-87,7686;29122
40,8917;-73,9736;29109
40,1426;-87,6111;29100
28,6624;-81,3217;29092
38,5018;-90,3149;29089
42,1913;-88,3477;28958
30,0731;-90,4758;28956
35,2762;-93,1383;28946
33,1116;-96,1099;28923
28,1102;-81,6157;28922
40,6858;-75,2209;28883
27,7065;-82,4209;28878
33,5254;-84,2295;28858
38,2049;-85,5701;28796
35,9454;-95,8776;28731
38,951;-84,5492;28722
41,0236;-73,7193;28721
41,5648;-87,5462;28713
42,0976;-79,2367;28679
35,7842;-80,8713;28576
42,5073;-83,1034;28521
40,4262;-79,7605;28517
31,3275;-85,8463;28513
38,1924;-84,8643;28460
39,0603;-76,8456;28427
42,9577;-85,4895;28425
37,6549;-77,6201;28400
42,2595;-83,2107;28395
45,4649;-98,4686;28388
30,0049;-91,8202;28363
39,2246;-77,2659;28337
41,8666;-88,0629;28304
41,1181;-74,0682;28287
42,3266;-72,6745;28245
33,7581;-117,4677;28227
40,9236;-73,9982;28223
34,0334;-117,8593;28212
28,7125;-100,484;28166
37,8397;-87,5798;28166
40,8709;-73,6287;28132
35,6308;-117,6622;28118
38,7189;-90,4749;28099
29,5091;-98,3084;28052
44,9876;-92,9641;28029
34,1478;-116,0659;28006
29,0516;-95,4521;27954
37,9753;-100,8527;27933
47,3659;-122,0368;27889
30,6263;-87,8816;27861
42,3954;-83,0559;27842
32,9726;-96,5793;27829
37,5154;-122,2953;27820
28,3203;-80,736;27808
45,3772;-122,7748;27804
42,0771;-87,7282;27801
48,1814;-103,6364;27783
45,2617;-93,4494;27774
44,8164;-93,6091;27764
41,2399;-77,037;27755
26,4253;-81,4251;27753
37,7611;-100,0182;27721
32,354;-90,3403;27668
42,1599;-88,433;27652
42,7129;-87,8876;27640
38,9215;-77,2273;27617
39,455;-76,814;27616
44,7246;-93,4419;27608
41,3502;-72,1022;27596
32,4738;-90,13;27595
33,4619;-86,809;27557
32,6616;-114,3974;27552
40,5497;-85,6604;27528
39,3903;-75,0561;27523
42,0343;-92,9068;27511
42,3387;-88,2932;27493
32,7331;-117,0344;27482
30,7477;-86,5785;27427
21,4465;-158,0147;27423
41,51;-87,6345;27366
41,149;-81,361;27336
40,9483;-81,4757;27333
29,3872;-95,2938;27325
32,7194;-96,6151;27322
44,1669;-88,4767;27309
40,7623;-73,3218;27304
39,2187;-76,7683;27300
43,1487;-93,1997;27271
28,073;-82,5628;27260
32,273;-90,0918;27255
41,5095;-87,9703;27242
20,8715;-156,4603;27233
41,4395;-96,4873;27230
40,7944;-73,07;27220
42,3244;-83,3412;27203
41,6054;-87,7527;27199
21,3344;-158,0262;27198
40,7041;-73,2954;27192
36,1065;-80,0842;27177
45,367;-122,6399;27167
40,6858;-73,371;27139
35,8813;-80,0807;27130
35,7158;-79,8127;27117
39,3461;-76,7307;27078
38,0725;-122,1526;27040
25,4935;-80,4363;27033
40,5024;-79,7495;27032
38,7296;-90,1268;27026
40,8172;-81,9336;27021
39,2134;-94,5592;26964
36,2949;-119,7983;26955
40,0752;-80,6951;26900
33,5942;-84,5629;26869
37,0711;-88,644;26869
45,0842;-93,1358;26846
35,659;-78,4498;26837
28,0436;-82,3773;26818
25,9632;-80,183;26814
28,0694;-80,6736;26762
42,234;-87,9608;26750
26,6348;-80,0969;26692
42,9338;-76,5685;26674
43,631;-70,2895;26656
34,9512;-90,0501;26652
33,6695;-112,3573;26639
38,7922;-89,9874;26622
33,5818;-85,0838;26622
40,7832;-73,4732;26620
34,1103;-118,1573;26583
40,9455;-74,0712;26582
46,6941;-92,0823;26562
36,699;-119,5575;26553
34,9766;-92,0274;26543
35,1783;-80,6528;26537
40,7943;-124,1564;26519
32,9783;-115,5287;26509
40,7936;-72,8748;26498
40,0437;-84,2186;26494
42,0938;-76,8097;26494
27,7618;-82,4003;26444
44,0912;-93,2312;26400
45,6005;-122,4304;26387
41,6469;-87,4545;26363
41,8479;-88,3109;26355
38,5422;-122,8089;26320
35,5938;-119,3671;26317
40,7057;-111,8986;26315
30,4445;-86,6419;26272
32,1043;-81,2569;26264
45,1472;-122,8603;26222
34,7843;-86,9503;26179
45,5243;-123,1097;26160
32,5693;-117,118;26157
43,6721;-92,9784;26156
41,5906;-88,0293;26119
29,9014;-90,0279;26105
41,1358;-81,8695;26092
42,3096;-88,4353;26084
44,0505;-91,6684;26083
28,1058;-82,5263;26079
24,5642;-81,7775;26078
39,4948;-86,0544;26073
28,1312;-82,5999;26059
40,9821;-74,1127;26043
38,0064;-122,2564;26041
35,0061;-80,9389;26022
37,2254;-80,0072;26013
44,7466;-93,0661;25993
45,3109;-122,7702;25992
39,0803;-76,9527;25987
40,8784;-74,0814;25969
27,1735;-80,2862;25957
32,2389;-101,4799;25949
39,5879;-105,0694;25940
45,3314;-93,567;25936
38,8802;-94,5227;25921
33,3712;-86,9728;25890
42,0324;-97,4217;25883
32,8913;-97,1486;25876
35,9981;-95,9736;25872
37,9196;-122,3025;25869
44,8546;-93,5621;25868
38,8492;-76,9225;25839
42,2935;-83,3148;25839
38,7339;-77,0069;25825
40,2279;-83,3595;25806
40,6643;-73,6383;25784
33,059;-111,4209;25783
27,9239;-82,3791;25729
34,3627;-89,5336;25713
27,1184;-82,4137;25710
30,6188;-87,1667;25657
41,896;-88,2253;25632
33,6405;-86,5815;25621
46,9891;-122,9175;25617
46,7308;-116,9986;25616
38,1593;-79,0611;25581
37,5571;-97,2551;25551
44,5241;-89,5507;25549
42,7057;-84,4135;25549
40,8222;-73,9879;25546
39,6829;-83,9413;25499
31,1357;-97,7834;25476
48,2153;-114,3274;25473
27,4612;-82,5822;25471
47,5661;-122,232;25464
29,1126;-82,0149;25453
33,9759;-118,0689;25442
41,2884;-73,9227;25401
42,2543;-88,8649;25389
45,3075;-122,9601;25379
42,6416;-84,5308;25374
44,4308;-88,0785;25373
37,2864;-80,0555;25372
41,0195;-92,4186;25359
28,1493;-82,7623;25355
38,2698;-121,3004;25350
38,7931;-90,3899;25345
33,9252;-117,5498;25328
37,8919;-122,1189;25310
47,8361;-122,1877;25302
42,7986;-87,8762;25277
32,744;-96,4529;25269
27,7822;-80,4819;25266
27,5094;-97,861;25265
39,1941;-76,7428;25251
36,5988;-119,4471;25248
34,8661;-117,0471;25235
41,4944;-82,0159;25220
42,9845;-85,9499;25206
32,8506;-96,7937;25179
27,8511;-82,2164;25179
41,903;-87,8636;25177
42,9853;-85,7446;25175
41,0095;-81,6037;25167
40,5849;-74,2284;25161
47,1279;-119,2759;25155
32,2778;-89,9896;25142
33,7636;-117,7947;25131
33,8401;-79,0431;25121
39,419;-76,2964;25116
46,8918;-102,7925;25116
32,0824;-96,4665;25107
43,2352;-87,9839;25102
40,5961;-98,39;25098
41,4801;-71,3203;25087
42,886;-88,1291;25073
42,2237;-83,366;25055
33,7542;-118,0714;25046
41,5985;-93,8869;25045
33,9886;-118,1877;25009
43,1621;-86,2519;24984
41,4468;-82,7024;24964
34,108;-84,0558;24947
42,0423;-87,789;24910
28,0597;-82,611;24891
34,045;-117,2498;24883
33,7672;-96,5808;24872
43,9734;-75,9094;24859
42,2113;-83,1558;24857
41,5377;-83,6413;24855
42,5098;-94,1751;24850
43,488;-116,3933;24845
39,0437;-76,4974;24825
33,7651;-78,913;24823
41,4485;-82,0187;24822
37,726;-120,9433;24803
38,8477;-77,1305;24785
34,1949;-97,1256;24784
36,4432;-121,3426;24781
39,9565;-82,0132;24772
26,1298;-97,644;24766
47,0916;-122,3603;24741
40,822;-72,9859;24738
29,7882;-95,1724;24735
28,1396;-82,4467;24721
36,5453;-119,3987;24713
39,0955;-77,2373;24692
47,6439;-122,5434;24681
40,8033;-73,3375;24652
38,9953;-76,8885;24646
28,3254;-82,6834;24628
32,4236;-90,1481;24618
25,7464;-80,3049;24597
42,6735;-83,2448;24593
36,5715;-119,6143;24576
33,6688;-95,546;24574
42,4603;-87,8511;24570
41,8435;-90,2412;24524
39,6339;-84,1449;24510
41,6043;-87,9497;24507
39,7835;-84,1219;24482
28,4727;-81,4169;24476
34,2042;-78,0279;24473
33,6871;-79,0086;24464
40,9845;-111,9065;24463
48,2964;-122,6333;24458
38,9699;-77,3867;24456
36,7235;-97,0677;24441
38,9241;-76,8875;24430
33,5214;-81,9547;24425
40,0963;-75,3821;24423
33,7711;-84,2963;24421
44,2996;-93,2789;24418
39,1285;-76,8476;24414
38,0329;-121,9615;24407
45,4358;-122,5081;24381
28,4757;-80,8104;24366
32,6788;-97,4637;24366
35,153;-90,1996;24351
30,0398;-99,132;24333
39,3807;-77,4206;24325
33,5492;-117,6417;24323
45,0656;-93,015;24317
38,677;-90,0063;24294
41,9225;-87,8163;24281
33,4608;-88,8297;24274
40,5748;-74,4152;24273
41,7948;-87,9742;24271
28,6984;-81,4251;24270
25,6219;-80,3221;24267
40,5083;-74,501;24246
38,8531;-77,2997;24242
38,8192;-94,5335;24241
47,8533;-122,2762;24235
33,3114;-86,7573;24221
35,5201;-97,7639;24198
34,7287;-82,2569;24133
38,4028;-96,1932;24118
32,8657;-97,3654;24106
27,8784;-82,2624;24103
41,0279;-81,7323;24073
42,0747;-88,0252;24054
41,3865;-81,44;24053
46,829;-100,887;24049
44,0851;-70,2492;24038
30,462;-87,312;24035
41,4366;-97,3565;24035
28,293;-82,6907;24032
41,9295;-73,9968;24018
41,1511;-96,0665;24016
40,8071;-91,1247;23976
34,2886;-118,4362;23958
33,5088;-88,4096;23896
42,2891;-89,6346;23884
41,691;-93,7234;23856
38,5478;-121,3553;23845
41,9906;-88,3135;23841
38,5866;-90,3544;23838
41,6459;-81,4084;23823
35,8731;-84,1821;23795
41,5483;-87,4588;23794
33,6073;-111,7398;23739
41,5468;-87,504;23731
42,7401;-84,6354;23723
